user_id,total_spent,n_pedidos,n_productos_diferentes,cantidad_total,ticket_medio,n_pedidos_devueltos,cluster
45119,2402.46,1,3,82,2402.46,0,0
45120,5274.49,1,3,93,5274.49,0,0
45121,1856.00,1,1,29,1856.00,0,0
45123,320.00,1,1,8,320.00,0,0
45132,2783.85,2,3,67,1391.92,0,2
45134,1526.50,1,2,39,1526.50,1,1
45138,2507.60,1,1,40,2507.60,0,0
45139,24.99,1,1,1,24.99,0,0
45142,2485.20,1,2,68,2485.20,0,0
45147,1862.00,1,1,19,1862.00,0,0
45149,951.72,1,1,28,951.72,0,0
45161,229.74,1,1,21,229.74,2,1
45162,504.40,1,2,24,504.40,0,0
45164,434.71,1,1,29,434.71,0,0
45165,142.45,1,1,5,142.45,0,0
45171,1395.04,2,2,40,697.52,1,1
45173,2395.00,1,1,10,2395.00,0,0
45180,4059.00,1,1,41,4059.00,0,0
45183,3396.00,1,2,65,3396.00,0,0
45188,7736.13,2,4,101,3868.06,0,2
45189,3688.01,2,3,75,1844.00,0,2
45191,1143.35,1,1,13,1143.35,0,0
45192,2211.60,2,2,63,1105.80,0,2
45194,566.44,1,1,17,566.44,1,1
45196,2080.00,1,1,32,2080.00,0,0
45198,11555.00,1,4,121,11555.00,0,3
45199,1020.99,1,2,6,1020.99,0,0
45204,1863.52,1,1,19,1863.52,0,0
45205,4220.98,1,2,33,4220.98,1,1
45206,1519.81,1,1,19,1519.81,0,0
45211,1938.38,1,2,34,1938.38,0,0
45216,89.94,1,1,6,89.94,0,0
45220,5783.65,2,4,84,2891.82,0,2
45222,4416.45,1,3,66,4416.45,0,0
45229,1239.00,1,2,69,1239.00,0,0
45230,17.00,1,1,1,17.00,0,0
45232,1015.89,2,3,17,507.95,0,2
45235,7185.84,2,3,78,3592.92,0,2
45243,11692.00,2,2,98,5846.00,0,3
45246,1568.00,1,1,49,1568.00,0,0
45247,1090.96,1,1,26,1090.96,0,0
45249,1991.84,1,2,44,1991.84,0,0
45254,241.89,1,1,11,241.89,0,0
45255,2850.00,1,1,19,2850.00,0,0
45256,656.50,2,2,37,328.25,0,2
45257,551.25,1,1,15,551.25,0,0
45258,10679.62,2,4,129,5339.81,0,2
45263,2723.78,1,2,58,2723.78,0,0
45264,1499.50,1,1,50,1499.50,0,0
45268,199.92,1,1,8,199.92,0,0
45270,1200.00,1,1,50,1200.00,1,1
45273,900.38,1,4,34,900.38,1,1
45277,119.70,1,1,9,119.70,0,0
45278,484.70,1,2,27,484.70,0,0
45283,1270.50,1,1,33,1270.50,0,0
45284,1161.62,1,2,60,1161.62,0,0
45289,1021.00,1,2,40,1021.00,0,0
45299,2786.40,1,1,43,2786.40,0,0
45302,2210.94,1,2,50,2210.94,0,0
45310,1575.00,1,1,45,1575.00,0,0
45313,4956.00,1,1,42,4956.00,0,0
45314,3126.91,1,4,60,3126.91,0,0
45326,5722.91,1,3,68,5722.91,1,1
45334,650.00,1,1,26,650.00,0,0
45338,1410.00,1,1,47,1410.00,0,0
45341,2063.57,1,1,43,2063.57,0,0
45342,11801.61,1,2,84,11801.61,0,3
45344,1295.00,1,1,37,1295.00,0,0
45347,335.58,1,1,42,335.58,0,0
45349,1709.96,1,1,31,1709.96,1,1
45353,2333.25,2,2,48,1166.62,0,2
45361,4450.75,1,2,62,4450.75,0,0
45367,5280.92,2,5,129,2640.46,0,2
45373,4184.63,1,4,82,4184.63,0,0
45376,1519.62,1,1,38,1519.62,0,0
45380,2806.00,1,1,46,2806.00,0,0
45382,3965.46,1,2,48,3965.46,0,0
45385,839.72,1,1,28,839.72,0,0
45386,225.00,1,1,25,225.00,1,1
45388,926.05,2,2,16,463.02,0,2
45394,4018.00,1,1,41,4018.00,0,0
45395,5640.50,1,1,29,5640.50,0,3
45401,689.64,1,1,42,689.64,0,0
45407,249.75,1,1,25,249.75,0,0
45410,3752.06,1,4,70,3752.06,0,0
45417,1093.03,1,4,35,1093.03,1,1
45420,1173.00,1,1,34,1173.00,0,0
45421,9060.70,2,4,154,4530.35,0,2
45422,190.00,1,1,19,190.00,1,1
45423,2000.00,1,1,40,2000.00,0,0
45425,1291.94,2,3,42,645.97,0,2
45439,2309.00,1,2,23,2309.00,0,0
45444,1188.00,1,1,33,1188.00,0,0
45449,3260.02,1,1,38,3260.02,0,0
45455,2029.44,1,1,24,2029.44,0,0
45456,210.00,1,1,14,210.00,0,0
45461,68.25,1,1,5,68.25,0,0
45463,1800.00,1,1,50,1800.00,0,0
45466,2653.55,1,2,49,2653.55,0,0
45468,528.00,1,1,8,528.00,0,0
45472,1804.00,1,1,41,1804.00,0,0
45473,3892.00,1,1,50,3892.00,0,0
45478,399.84,1,1,16,399.84,0,0
45483,4163.60,1,3,88,4163.60,2,1
45488,14.99,1,1,1,14.99,0,0
45491,112.00,1,1,2,112.00,0,0
45493,315.00,1,1,6,315.00,0,0
45499,931.93,1,2,41,931.93,0,0
45500,1080.00,1,1,48,1080.00,0,0
45503,1360.00,1,1,34,1360.00,0,0
45508,1872.00,1,2,70,1872.00,0,0
45509,3226.60,1,2,53,3226.60,0,0
45510,1378.25,2,2,41,689.13,0,2
45514,2117.32,1,3,86,2117.32,0,0
45515,7602.60,1,3,81,7602.60,1,1
45521,6960.00,1,2,58,6960.00,0,3
45523,5625.00,1,1,45,5625.00,0,0
45525,287.84,1,1,16,287.84,0,0
45532,100.30,1,1,17,100.30,0,0
45541,814.13,1,2,43,814.13,0,0
45542,1744.51,1,1,43,1744.51,0,0
45545,20039.98,1,4,159,20039.98,0,3
45554,751.22,1,2,45,751.22,0,0
45559,586.50,1,1,46,586.50,0,0
45560,4650.39,1,4,77,4650.39,0,0
45565,461.50,1,1,26,461.50,0,0
45566,500.00,1,1,20,500.00,0,0
45569,2125.72,1,1,38,2125.72,0,0
45571,5658.00,1,1,41,5658.00,0,3
45576,1212.75,1,1,33,1212.75,0,0
45577,1908.60,2,3,111,954.30,0,2
45580,8988.35,1,3,57,8988.35,0,3
45587,899.90,1,1,10,899.90,1,1
45589,836.28,1,1,36,836.28,0,0
45593,237.00,1,1,3,237.00,0,0
45594,989.00,1,1,43,989.00,0,0
45595,422.52,1,2,36,422.52,0,0
45596,967.50,2,2,16,483.75,1,1
45597,2160.00,1,1,36,2160.00,1,1
45600,1436.95,1,2,29,1436.95,0,0
45609,3360.00,1,1,48,3360.00,0,0
45610,3048.50,1,2,80,3048.50,0,0
45611,64.00,1,1,1,64.00,0,0
45613,2580.00,1,1,20,2580.00,0,0
45617,1739.00,1,1,37,1739.00,0,0
45625,1500.00,1,1,48,1500.00,0,0
45629,1333.48,2,2,61,666.74,0,2
45630,841.50,1,1,17,841.50,0,0
45631,989.89,1,1,11,989.89,0,0
45633,1062.00,1,1,18,1062.00,0,0
45640,5454.33,1,4,86,5454.33,0,0
45643,2099.50,1,1,50,2099.50,0,0
45645,4618.00,1,2,24,4618.00,1,1
45647,2703.00,1,1,34,2703.00,0,0
45650,1060.80,1,2,47,1060.80,0,0
45651,2989.54,1,1,46,2989.54,0,0
45652,1774.10,1,4,85,1774.10,0,0
45654,3315.00,1,1,39,3315.00,0,0
45659,839.72,1,1,28,839.72,0,0
45660,6960.00,1,1,48,6960.00,0,3
45666,5671.08,1,2,63,5671.08,0,3
45675,597.70,1,1,43,597.70,0,0
45679,6880.00,1,3,102,6880.00,0,3
45681,662.35,1,2,40,662.35,0,0
45688,14.99,1,1,1,14.99,0,0
45694,9460.53,1,4,122,9460.53,0,3
45696,20.94,1,1,1,20.94,0,0
45699,2349.55,1,2,98,2349.55,0,0
45703,429.00,1,1,11,429.00,0,0
45708,1104.00,1,1,16,1104.00,0,0
45713,7648.00,1,2,61,7648.00,0,3
45719,1211.58,1,3,47,1211.58,0,0
45726,2504.55,2,3,88,1252.27,0,2
45730,1051.55,1,2,23,1051.55,1,1
45735,365.95,1,2,5,365.95,0,0
45739,1224.00,1,1,36,1224.00,0,0
45741,1538.34,2,2,51,769.17,0,2
45743,3738.05,2,2,50,1869.02,0,2
45745,5392.55,2,2,74,2696.27,0,2
45748,4815.79,2,3,77,2407.89,1,1
45749,1372.00,1,1,49,1372.00,0,0
45751,1150.00,1,1,46,1150.00,0,0
45753,2660.00,1,1,14,2660.00,0,0
45759,839.79,1,1,21,839.79,0,0
45760,1223.25,1,1,35,1223.25,0,0
45762,811.86,1,1,14,811.86,0,0
45772,503.52,1,1,48,503.52,0,0
45774,3707.51,1,4,103,3707.51,0,0
45775,7199.52,1,1,48,7199.52,0,3
45776,885.01,1,1,47,885.01,0,0
45779,1990.20,1,2,38,1990.20,1,1
45782,875.00,1,1,35,875.00,0,0
45784,530.11,1,1,7,530.11,0,0
45786,672.00,1,1,24,672.00,0,0
45790,7937.68,1,4,100,7937.68,0,3
45791,2962.35,1,1,45,2962.35,0,0
45792,769.92,2,2,17,384.96,0,2
45796,1374.75,1,1,25,1374.75,0,0
45801,4080.00,1,1,48,4080.00,0,0
45805,2208.00,1,1,32,2208.00,0,0
45812,702.95,1,2,19,702.95,0,0
45813,129.60,1,1,9,129.60,0,0
45814,273.70,1,1,23,273.70,0,0
45818,580.00,1,1,20,580.00,0,0
45819,2025.00,1,1,25,2025.00,0,0
45823,725.00,1,1,29,725.00,0,0
45825,111.96,1,1,4,111.96,0,0
45834,567.00,1,1,18,567.00,0,0
45835,5004.00,1,4,124,5004.00,0,0
45838,750.00,1,1,50,750.00,1,1
45845,359.88,1,1,12,359.88,0,0
45848,1372.11,1,2,48,1372.11,0,0
45849,130.00,1,1,5,130.00,0,0
45854,3917.62,2,2,75,1958.81,0,2
45858,278.01,1,1,9,278.01,0,0
45860,3976.00,1,3,43,3976.00,0,0
45862,719.55,1,1,9,719.55,1,1
45866,1949.70,1,1,30,1949.70,0,0
45869,811.30,1,1,14,811.30,0,0
45872,111.21,1,1,11,111.21,0,0
45874,1684.64,1,2,36,1684.64,0,0
45875,377.91,1,1,9,377.91,0,0
45877,1071.00,1,1,18,1071.00,0,0
45883,1118.36,1,2,67,1118.36,1,1
45888,1669.80,1,1,44,1669.80,1,1
45893,1277.10,1,2,60,1277.10,0,0
45894,4677.15,1,2,48,4677.15,0,0
45903,3070.55,1,4,133,3070.55,0,0
45914,1350.00,1,1,30,1350.00,0,0
45923,342.65,1,1,7,342.65,0,0
45925,4790.80,1,4,121,4790.80,0,0
45927,4275.75,2,3,57,2137.87,0,2
45932,2314.00,1,1,26,2314.00,0,0
45935,1100.00,1,1,44,1100.00,1,1
45936,1242.50,1,2,25,1242.50,0,0
45942,593.25,1,1,35,593.25,0,0
45943,4609.42,1,3,86,4609.42,0,0
45944,449.82,1,1,18,449.82,0,0
45952,6188.33,1,4,50,6188.33,0,3
45954,2621.27,2,3,58,1310.63,1,1
45956,1411.83,2,4,53,705.91,1,1
45958,3161.00,1,1,29,3161.00,0,0
45961,4133.00,1,3,59,4133.00,0,0
45967,2318.24,1,2,40,2318.24,0,0
45968,2156.00,1,1,22,2156.00,0,0
45970,1124.75,1,1,25,1124.75,0,0
45973,692.40,2,2,51,346.20,0,2
45986,591.80,1,2,38,591.80,0,0
46002,404.73,1,1,27,404.73,0,0
46003,498.00,1,1,6,498.00,0,0
46007,4127.20,1,1,22,4127.20,0,0
46013,5203.60,1,3,112,5203.60,0,0
46020,10439.69,1,3,97,10439.69,0,3
46024,1626.80,1,2,49,1626.80,0,0
46025,238.00,1,1,34,238.00,0,0
46026,2613.00,1,2,52,2613.00,0,0
46035,1920.00,1,1,16,1920.00,0,0
46036,438.14,1,1,38,438.14,0,0
46037,1641.13,2,3,39,820.57,0,2
46038,2016.00,1,1,18,2016.00,0,0
46047,447.20,1,2,16,447.20,0,0
46050,299.40,1,1,12,299.40,0,0
46059,1594.56,1,1,44,1594.56,0,0
46065,6018.63,2,2,48,3009.32,0,2
46066,739.21,1,1,29,739.21,0,0
46077,1566.00,1,1,29,1566.00,0,0
46086,2672.13,1,2,87,2672.13,0,0
46087,1760.00,1,1,16,1760.00,0,0
46089,7509.05,2,3,90,3754.53,0,2
46094,1458.59,1,4,37,1458.59,0,0
46097,1675.80,1,1,38,1675.80,0,0
46100,68.00,1,1,5,68.00,0,0
46102,1766.69,1,1,31,1766.69,0,0
46104,1590.63,1,1,37,1590.63,0,0
46106,439.60,1,1,20,439.60,1,1
46118,315.00,1,1,9,315.00,0,0
46122,8240.43,2,6,165,4120.21,0,2
46133,13858.50,2,3,70,6929.25,1,3
46135,67.45,1,1,5,67.45,0,0
46138,250.00,1,1,10,250.00,1,1
46143,7281.35,2,4,110,3640.68,0,2
46147,8944.49,1,3,91,8944.49,0,3
46148,5079.08,2,5,88,2539.54,0,2
46149,559.68,1,1,16,559.68,1,1
46158,1706.32,1,1,28,1706.32,0,0
46159,236.25,1,1,15,236.25,0,0
46167,1344.00,1,1,48,1344.00,0,0
46171,11496.08,2,3,89,5748.04,0,2
46178,3320.00,1,1,20,3320.00,0,0
46188,629.70,1,1,6,629.70,0,0
46191,1574.19,2,2,71,787.09,0,2
46194,4209.70,2,3,48,2104.85,0,2
46199,4023.71,2,2,69,2011.85,0,2
46201,6522.90,1,4,97,6522.90,0,3
46203,4546.55,1,2,77,4546.55,1,1
46206,1598.94,1,1,27,1598.94,0,0
46209,526.68,1,1,19,526.68,0,0
46211,6407.38,1,2,58,6407.38,0,3
46212,5999.50,1,1,50,5999.50,0,3
46213,1284.41,1,1,29,1284.41,0,0
46223,1580.69,1,1,31,1580.69,0,0
46227,9772.00,1,1,28,9772.00,1,3
46228,314.79,1,1,21,314.79,0,0
46230,2207.84,2,2,57,1103.92,0,2
46233,702.00,1,1,27,702.00,0,0
46237,979.65,1,2,15,979.65,0,0
46240,1452.00,1,1,44,1452.00,0,0
46241,2632.00,1,1,14,2632.00,1,1
46244,2695.00,1,1,49,2695.00,0,0
46248,3233.02,1,4,94,3233.02,0,0
46249,1584.00,1,1,36,1584.00,0,0
46250,790.00,1,2,10,790.00,1,1
46262,1743.84,1,2,52,1743.84,0,0
46276,454.93,1,1,7,454.93,0,0
46278,2380.00,1,1,40,2380.00,1,1
46282,2816.00,1,1,32,2816.00,1,1
46284,1438.11,1,1,29,1438.11,0,0
46285,744.00,1,1,12,744.00,0,0
46286,382.50,1,1,17,382.50,0,0
46287,2048.00,1,1,16,2048.00,1,1
46288,4737.54,1,2,63,4737.54,0,0
46291,241.89,1,1,11,241.89,0,0
46292,1225.00,1,1,35,1225.00,0,0
46305,12097.74,1,4,97,12097.74,0,3
46308,1598.40,1,1,40,1598.40,0,0
46313,9380.00,1,2,66,9380.00,0,3
46315,1333.35,2,2,65,666.67,0,2
46320,6804.25,1,2,35,6804.25,0,3
46328,823.76,1,1,14,823.76,1,1
46333,675.48,1,1,26,675.48,0,0
46334,943.25,1,1,35,943.25,0,0
46338,3502.25,1,2,51,3502.25,0,0
46352,1158.55,1,1,29,1158.55,0,0
46354,4704.82,2,4,75,2352.41,0,2
46356,600.00,1,1,24,600.00,0,0
46360,2603.52,2,2,52,1301.76,1,1
46362,1524.25,1,1,25,1524.25,0,0
46364,2174.94,1,3,73,2174.94,0,0
46365,1351.65,1,2,70,1351.65,0,0
46368,1439.60,1,1,40,1439.60,0,0
46371,11396.16,2,6,188,5698.08,0,2
46375,2280.00,1,1,38,2280.00,0,0
46379,1493.85,1,1,23,1493.85,0,0
46381,422.85,1,2,8,422.85,0,0
46385,5068.06,1,3,103,5068.06,0,0
46395,1172.94,1,3,57,1172.94,0,0
46396,1169.87,1,1,13,1169.87,0,0
46397,2740.25,1,2,83,2740.25,0,0
46398,1519.41,1,2,51,1519.41,0,0
46403,725.78,1,1,22,725.78,0,0
46405,103.92,1,1,8,103.92,1,1
46415,5243.78,1,3,113,5243.78,0,0
46421,549.45,1,1,11,549.45,0,0
46423,265.68,1,1,9,265.68,0,0
46426,1749.44,1,2,35,1749.44,0,0
46427,900.00,1,1,36,900.00,0,0
46435,10176.00,1,3,123,10176.00,0,3
46441,404.64,1,1,6,404.64,0,0
46443,8325.00,1,1,45,8325.00,0,3
46444,3324.56,1,3,114,3324.56,0,0
46446,2200.70,1,3,24,2200.70,0,0
46448,1542.70,1,2,40,1542.70,0,0
46449,3581.87,2,3,71,1790.94,0,2
46451,1749.50,1,1,50,1749.50,0,0
46453,12105.00,1,1,45,12105.00,0,3
46454,549.78,1,1,22,549.78,0,0
46457,1623.65,2,3,63,811.82,0,2
46458,2459.59,1,1,41,2459.59,0,0
46459,13178.13,1,3,91,13178.13,0,3
46461,424.15,1,1,17,424.15,0,0
46462,286.86,1,1,42,286.86,0,0
46467,691.44,1,1,43,691.44,0,0
46469,1941.10,1,1,47,1941.10,0,0
46472,5490.01,1,2,85,5490.01,0,0
46474,432.00,1,1,24,432.00,1,1
46477,167.50,1,1,10,167.50,0,0
46478,1240.00,1,1,31,1240.00,0,0
46481,1261.80,2,2,54,630.90,0,2
46484,83.70,1,1,10,83.70,0,0
46492,2293.50,1,1,33,2293.50,0,0
46496,1219.65,1,2,80,1219.65,0,0
46497,5815.60,1,1,31,5815.60,0,3
46505,7600.00,2,3,63,3800.00,0,2
46506,158.00,1,1,2,158.00,0,0
46507,1939.77,1,3,53,1939.77,0,0
46512,606.06,1,1,21,606.06,0,0
46516,12531.00,2,2,69,6265.50,0,3
46518,4289.95,1,1,35,4289.95,0,0
46521,2681.95,1,4,59,2681.95,0,0
46527,3480.00,1,1,29,3480.00,0,0
46532,625.00,1,1,25,625.00,0,0
46533,1773.25,1,2,71,1773.25,1,1
46534,56.64,1,1,3,56.64,0,0
46540,2750.00,1,1,50,2750.00,0,0
46543,10491.00,1,1,39,10491.00,0,3
46545,386.57,1,1,43,386.57,0,0
46547,439.45,1,1,11,439.45,0,0
46558,5535.39,3,3,109,1845.13,0,2
46560,1512.15,1,4,78,1512.15,0,0
46562,2173.50,1,1,27,2173.50,1,1
46567,9554.00,1,4,116,9554.00,0,3
46571,1947.92,1,2,32,1947.92,0,0
46572,7092.40,1,1,34,7092.40,0,3
46576,2533.00,1,1,17,2533.00,0,0
46578,1154.67,1,1,33,1154.67,0,0
46579,1482.30,1,1,27,1482.30,1,1
46581,1119.72,1,1,28,1119.72,0,0
46582,4320.16,3,3,92,1440.05,0,2
46584,677.76,1,2,21,677.76,0,0
46585,1397.40,1,1,20,1397.40,0,0
46591,490.00,1,1,35,490.00,0,0
46592,1862.00,1,1,19,1862.00,0,0
46595,812.82,1,1,23,812.82,0,0
46596,2628.15,1,2,79,2628.15,0,0
46602,428.89,1,1,11,428.89,0,0
46611,896.00,1,1,32,896.00,0,0
46612,9269.29,2,2,76,4634.65,0,2
46615,2868.80,1,2,86,2868.80,0,0
46623,1835.00,1,2,61,1835.00,0,0
46631,937.65,1,1,47,937.65,0,0
46641,8899.75,2,3,80,4449.88,0,2
46645,7126.40,1,4,90,7126.40,0,3
46646,516.78,1,1,11,516.78,0,0
46650,494.89,1,1,11,494.89,0,0
46651,367.84,1,1,16,367.84,0,0
46653,2565.00,1,1,19,2565.00,0,0
46657,1358.30,1,1,34,1358.30,0,0
46661,2345.79,3,4,95,781.93,0,2
46663,1732.90,1,2,61,1732.90,0,0
46665,67.92,1,1,1,67.92,0,0
46669,239.20,1,1,16,239.20,0,0
46677,336.00,1,1,14,336.00,0,0
46678,3123.55,2,3,38,1561.77,0,2
46687,2646.00,1,1,49,2646.00,0,0
46691,10427.84,1,4,145,10427.84,0,3
46692,3702.77,1,2,69,3702.77,3,1
46693,219.90,1,1,2,219.90,1,1
46696,670.59,1,3,59,670.59,0,0
46699,244.30,1,1,35,244.30,0,0
46701,127.92,1,1,8,127.92,0,0
46702,416.10,1,1,19,416.10,1,1
46704,4150.66,3,4,93,1383.55,0,2
46714,675.00,1,1,25,675.00,0,0
46716,250.00,1,1,10,250.00,0,0
46722,1665.00,1,1,37,1665.00,0,0
46723,2175.66,1,1,34,2175.66,0,0
46727,657.90,1,1,30,657.90,0,0
46730,1408.00,1,1,16,1408.00,0,0
46734,2794.00,1,4,65,2794.00,0,0
46735,22193.00,1,3,55,22193.00,0,3
46736,1309.28,1,3,77,1309.28,0,0
46738,128.00,1,1,4,128.00,0,0
46739,5723.91,2,3,90,2861.96,0,2
46741,485.46,1,1,18,485.46,0,0
46743,910.71,1,2,16,910.71,0,0
46746,560.83,1,1,17,560.83,0,0
46747,779.74,1,1,26,779.74,1,1
46749,259.87,1,1,13,259.87,0,0
46752,816.00,1,1,24,816.00,1,1
46754,980.00,1,1,14,980.00,0,0
46756,7240.22,2,4,164,3620.11,0,2
46763,550.00,1,1,22,550.00,0,0
46767,1566.00,1,2,53,1566.00,0,0
46770,287.64,1,1,17,287.64,0,0
46771,149.85,1,1,3,149.85,0,0
46772,3103.92,1,3,96,3103.92,0,0
46782,5071.90,2,4,106,2535.95,0,2
46783,24842.59,2,4,181,12421.29,0,3
46787,1151.80,1,2,35,1151.80,0,0
46789,2795.00,1,1,43,2795.00,0,0
46791,4413.28,1,3,62,4413.28,0,0
46795,6556.00,1,1,44,6556.00,0,3
46800,2056.95,1,1,21,2056.95,0,0
46801,707.55,1,1,15,707.55,0,0
46807,2248.26,1,2,54,2248.26,1,1
46808,493.87,1,1,13,493.87,0,0
46812,254.85,1,1,15,254.85,1,1
46813,1716.00,1,1,39,1716.00,0,0
46817,1273.59,2,2,33,636.80,0,2
46822,6090.70,2,5,78,3045.35,0,2
46823,575.00,1,1,23,575.00,0,0
46831,414.00,1,1,6,414.00,0,0
46832,6321.00,1,1,49,6321.00,0,3
46840,3675.00,1,1,21,3675.00,2,1
46841,767.65,1,2,47,767.65,0,0
46849,608.93,1,1,7,608.93,0,0
46853,1844.59,1,1,41,1844.59,0,0
46854,1029.00,1,1,49,1029.00,0,0
46857,3060.00,1,1,34,3060.00,0,0
46863,1979.82,1,1,18,1979.82,1,1
46866,5237.56,1,3,70,5237.56,0,0
46868,990.56,1,1,41,990.56,0,0
46870,1371.92,1,1,22,1371.92,0,0
46873,94.50,1,1,9,94.50,0,0
46876,152.73,1,1,9,152.73,1,1
46883,4522.00,1,1,38,4522.00,0,0
46887,1548.00,1,1,43,1548.00,0,0
46892,365.00,1,1,10,365.00,0,0
46894,10209.70,1,3,83,10209.70,0,3
46899,1099.78,1,1,22,1099.78,0,0
46908,2495.61,1,1,39,2495.61,0,0
46912,2146.38,2,5,75,1073.19,0,2
46916,550.80,1,1,24,550.80,1,1
46924,1351.86,1,2,36,1351.86,0,0
46926,1386.42,1,2,36,1386.42,1,1
46928,94.47,1,1,3,94.47,0,0
46930,1439.64,1,1,36,1439.64,0,0
46940,4814.75,1,4,89,4814.75,0,0
46941,1823.04,1,1,48,1823.04,0,0
46943,575.00,1,1,23,575.00,0,0
46945,309.40,1,1,26,309.40,0,0
46946,650.00,1,1,10,650.00,0,0
46954,234.75,1,1,5,234.75,0,0
46959,728.73,1,1,27,728.73,1,1
46968,5608.00,1,2,42,5608.00,0,0
46973,5620.89,2,4,111,2810.44,0,2
46974,182.00,1,1,7,182.00,0,0
46982,1754.61,1,1,39,1754.61,0,0
46983,2578.78,1,2,44,2578.78,0,0
46987,896.52,2,3,28,448.26,0,2
46992,3037.16,1,3,98,3037.16,0,0
46993,989.78,1,1,22,989.78,0,0
47010,1005.61,2,2,47,502.80,0,2
47013,330.78,1,1,37,330.78,0,0
47017,375.00,1,1,15,375.00,0,0
47029,779.74,1,1,26,779.74,0,0
47033,1882.11,1,2,51,1882.11,0,0
47036,2880.00,1,1,30,2880.00,0,0
47037,11643.45,1,4,126,11643.45,0,3
47038,194.85,1,1,15,194.85,0,0
47039,156.00,1,1,6,156.00,0,0
47049,4652.28,2,4,66,2326.14,0,2
47052,6941.75,3,6,146,2313.92,0,2
47054,5385.00,1,1,30,5385.00,0,0
47055,279.86,1,1,14,279.86,0,0
47063,459.54,1,1,46,459.54,0,0
47064,3487.75,1,1,35,3487.75,0,0
47066,75.00,1,1,3,75.00,0,0
47068,159.84,1,1,16,159.84,0,0
47071,299.00,1,1,13,299.00,1,1
47073,2662.33,1,4,88,2662.33,0,0
47077,2395.87,1,2,45,2395.87,0,0
47079,1480.00,1,1,37,1480.00,0,0
47082,6964.14,1,4,61,6964.14,0,3
47086,459.54,1,1,46,459.54,0,0
47090,1439.82,1,1,18,1439.82,0,0
47091,5300.00,1,2,40,5300.00,0,0
47097,3842.81,2,3,79,1921.41,0,2
47100,5481.00,1,1,29,5481.00,0,0
47103,1050.00,1,1,21,1050.00,1,1
47106,3219.77,1,1,23,3219.77,0,0
47108,3231.00,2,3,65,1615.50,0,2
47112,402.69,1,1,31,402.69,0,0
47114,3035.92,2,2,38,1517.96,0,2
47118,664.05,1,1,19,664.05,0,0
47119,2174.01,1,3,82,2174.01,0,0
47124,1372.00,1,1,49,1372.00,0,0
47128,9450.00,1,1,27,9450.00,0,3
47129,646.95,1,2,58,646.95,0,0
47130,3557.15,1,3,67,3557.15,0,0
47132,1773.90,1,3,70,1773.90,0,0
47134,359.72,1,1,23,359.72,0,0
47135,363.90,1,1,5,363.90,1,1
47136,200.72,1,1,13,200.72,0,0
47140,834.52,1,1,31,834.52,0,0
47142,10555.50,2,2,40,5277.75,1,1
47144,919.54,1,1,46,919.54,0,0
47146,2392.65,1,2,46,2392.65,0,0
47149,2566.70,1,3,67,2566.70,1,1
47158,538.89,1,1,23,538.89,0,0
47159,1749.93,1,1,7,1749.93,0,0
47162,944.00,1,1,16,944.00,0,0
47167,1894.80,1,1,24,1894.80,0,0
47171,546.00,1,1,13,546.00,0,0
47177,1765.80,1,1,27,1765.80,0,0
47183,1584.00,1,1,32,1584.00,0,0
47184,497.50,1,1,5,497.50,1,1
47185,7473.87,1,4,87,7473.87,0,3
47191,2129.60,1,2,44,2129.60,0,0
47196,2159.73,1,1,27,2159.73,0,0
47197,116.35,1,1,13,116.35,0,0
47210,2239.72,1,1,28,2239.72,0,0
47213,658.00,1,1,47,658.00,0,0
47216,29.60,1,1,8,29.60,1,1
47218,1363.05,1,1,39,1363.05,0,0
47220,1298.00,1,1,11,1298.00,1,1
47225,272.00,1,1,4,272.00,0,0
47234,269.91,1,1,9,269.91,0,0
47236,1287.00,1,1,26,1287.00,0,0
47242,3984.78,3,4,111,1328.26,0,2
47244,672.00,1,1,16,672.00,0,0
47261,1000.00,1,1,40,1000.00,0,0
47262,528.00,1,1,24,528.00,0,0
47274,4667.30,1,2,59,4667.30,0,0
47278,1431.76,1,3,54,1431.76,0,0
47283,1454.54,2,2,46,727.27,0,2
47284,1018.30,1,1,34,1018.30,0,0
47286,679.00,1,1,20,679.00,1,1
47289,267.00,1,1,15,267.00,0,0
47294,1631.52,1,1,48,1631.52,0,0
47302,2782.45,2,3,62,1391.23,0,2
47303,1832.00,1,2,64,1832.00,0,0
47306,817.00,1,1,43,817.00,0,0
47307,161.10,1,1,18,161.10,0,0
47310,279.80,1,1,4,279.80,1,1
47318,431.60,1,2,8,431.60,1,1
47322,3779.10,1,1,18,3779.10,0,0
47325,4004.55,2,2,90,2002.28,0,2
47328,475.15,1,1,17,475.15,0,0
47336,4484.00,1,1,38,4484.00,0,0
47338,7844.15,2,4,101,3922.08,0,2
47340,2903.39,1,3,98,2903.39,0,0
47341,200.00,1,1,8,200.00,0,0
47346,382.50,1,1,15,382.50,0,0
47348,149.40,1,1,5,149.40,0,0
47353,2040.00,1,1,12,2040.00,0,0
47370,4333.35,2,2,52,2166.68,0,2
47372,3263.58,2,2,81,1631.79,1,1
47375,15864.30,1,1,30,15864.30,0,3
47377,1537.90,1,3,41,1537.90,0,0
47379,215.10,1,1,18,215.10,1,1
47380,7077.86,2,3,87,3538.93,0,2
47381,2142.00,1,1,18,2142.00,1,1
47384,27.90,1,1,2,27.90,0,0
47388,15162.00,1,1,38,15162.00,0,3
47390,1738.56,1,3,66,1738.56,0,0
